Week,"meio_transporte CARROCA,CAMINHAO 2017","meio_transporte CARRO,CAMINHAO 2018","meio_transporte CARROCA,CARRO,CAMINHAO 2018","meio_transporte OUTROS,METRO 2019","meio_transporte OUTROS,CARRO 2019","meio_transporte OUTROS,CARRO 2018",meio_transporte METRO 2019,meio_transporte METRO 2018,meio_transporte METRO 2017,meio_transporte CAMINHAO 2019,meio_transporte CAMINHAO 2018,meio_transporte CARROCA 2019,meio_transporte CARROCA 2018,"meio_transporte OUTROS,ONIBUS,CARROCA,CARRO,CAMINHAO 2019","meio_transporte OUTROS,ONIBUS,CARROCA,CARRO,CAMINHAO 2018","meio_transporte OUTROS,ONIBUS,CARROCA,CARRO,CAMINHAO 2017","meio_transporte ONIBUS,METRO,CARRO 2019","meio_transporte ONIBUS,METRO,CARRO 2018","meio_transporte ONIBUS,METRO,CARRO 2017","meio_transporte OUTROS,ONIBUS 2019","meio_transporte OUTROS,ONIBUS 2018","meio_transporte OUTROS,ONIBUS 2017","meio_transporte OUTROS,ONIBUS,CARRO,CAMINHAO 2019","meio_transporte OUTROS,ONIBUS,CARRO,CAMINHAO 2018","meio_transporte OUTROS,ONIBUS,CARRO,CAMINHAO 2017","meio_transporte ONIBUS,CARRO,CAMINHAO 2019","meio_transporte ONIBUS,CARRO,CAMINHAO 2018","meio_transporte ONIBUS,CARRO,CAMINHAO 2017","meio_transporte ONIBUS,CAMINHAO 2019","meio_transporte ONIBUS,CAMINHAO 2018","meio_transporte ONIBUS,CAMINHAO 2017","meio_transporte OUTROS,ONIBUS,CARRO 2019","meio_transporte OUTROS,ONIBUS,CARRO 2018","meio_transporte OUTROS,ONIBUS,CARRO 2017",meio_transporte OUTROS 2019,meio_transporte OUTROS 2018,meio_transporte OUTROS 2017,meio_transporte CARRO 2019,meio_transporte CARRO 2018,meio_transporte CARRO 2017,"meio_transporte ONIBUS,CARRO 2019","meio_transporte ONIBUS,CARRO 2018","meio_transporte ONIBUS,CARRO 2017",meio_transporte ONIBUS 2019,meio_transporte ONIBUS 2018,meio_transporte ONIBUS 2017,grupo_comunitario ASSOCIACAO 2019,grupo_comunitario ASSOCIACAO 2018,grupo_comunitario ASSOCIACAO 2017,grupo_comunitario GRUPO RELIGIOSO 2019,grupo_comunitario GRUPO RELIGIOSO 2018,grupo_comunitario GRUPO RELIGIOSO 2017,grupo_comunitario OUTROS 2019,grupo_comunitario OUTROS 2018,grupo_comunitario OUTROS 2017,grupo_comunitario COOPERATIVA 2019,grupo_comunitario COOPERATIVA 2018,grupo_comunitario COOPERATIVA 2017,grupo_comunitario NAO PARTICIPA 2019,grupo_comunitario NAO PARTICIPA 2018,grupo_comunitario NAO PARTICIPA 2017,fezes_urina FOSSA RUDIMENTAR 2018,"fezes_urina DIRETO PARA RIO, LAGO OU MAR 2019",fezes_urina FOSSA SÉPTICA 2019,fezes_urina FOSSA SÉPTICA 2018,fezes_urina FOSSA SÉPTICA 2017,fezes_urina CÉU ABERTO 2019,fezes_urina CÉU ABERTO 2018,fezes_urina CÉU ABERTO 2017,fezes_urina OUTROS 2019,fezes_urina OUTROS 2018,fezes_urina OUTROS 2017,fezes_urina SISTEMA DE ESGOTO 2019,fezes_urina SISTEMA DE ESGOTO 2018,fezes_urina SISTEMA DE ESGOTO 2017,destino_lixo CÉU ABERTO 2019,destino_lixo CÉU ABERTO 2018,destino_lixo CÉU ABERTO 2017,destino_lixo QUEIMADO/ENTERRADO 2019,destino_lixo QUEIMADO/ENTERRADO 2018,destino_lixo QUEIMADO/ENTERRADO 2017,destino_lixo OUTROS 2019,destino_lixo OUTROS 2018,destino_lixo OUTROS 2017,destino_lixo COLETADO 2019,destino_lixo COLETADO 2018,destino_lixo COLETADO 2017,tipo_habitacao TAIPA SEM REVESTIMENTO 2019,tipo_habitacao TAIPA SEM REVESTIMENTO 2018,tipo_habitacao TAIPA SEM REVESTIMENTO 2017,tipo_habitacao MATERIAL APROVEITADO 2019,tipo_habitacao MATERIAL APROVEITADO 2018,tipo_habitacao MATERIAL APROVEITADO 2017,tipo_habitacao TAIPA COM REVESTIMENTO 2019,tipo_habitacao TAIPA COM REVESTIMENTO 2018,tipo_habitacao TAIPA COM REVESTIMENTO 2017,tipo_habitacao PALHA  2017,tipo_habitacao TIJOLO ALVENARIA SEM REVESTIMENTO 2019,tipo_habitacao TIJOLO ALVENARIA SEM REVESTIMENTO 2018,tipo_habitacao TIJOLO ALVENARIA SEM REVESTIMENTO 2017,tipo_habitacao MADEIRA APARELHADA 2019,tipo_habitacao MADEIRA APARELHADA 2018,tipo_habitacao MADEIRA APARELHADA 2017,tipo_habitacao OUTRO MATERIAL 2019,tipo_habitacao OUTRO MATERIAL 2018,tipo_habitacao OUTRO MATERIAL 2017,tipo_habitacao TIJOLO/ALVENARIA COM REVESTIMENTO 2019,tipo_habitacao TIJOLO/ALVENARIA COM REVESTIMENTO 2018,tipo_habitacao TIJOLO/ALVENARIA COM REVESTIMENTO 2017,abastecimento CISTERNA 2019,abastecimento CISTERNA 2018,abastecimento POÇO ARTESIANO 2019,abastecimento POÇO ARTESIANO 2018,abastecimento POÇO ARTESIANO 2017,abastecimento OUTROS 2019,abastecimento OUTROS 2018,abastecimento OUTROS 2017,abastecimento REDE PÚBLICA 2019,abastecimento REDE PÚBLICA 2018,abastecimento REDE PÚBLICA 2017,tratamento_domicilio FERVURA 2019,tratamento_domicilio FERVURA 2018,tratamento_domicilio FERVURA 2017,tratamento_domicilio FILTRACAO 2019,tratamento_domicilio FILTRACAO 2018,tratamento_domicilio FILTRACAO 2017,tratamento_domicilio SEM TRATAMENTO 2019,tratamento_domicilio SEM TRATAMENTO 2018,tratamento_domicilio SEM TRATAMENTO 2017,tratamento_domicilio CLORACAO 2019,tratamento_domicilio CLORACAO 2018,tratamento_domicilio CLORACAO 2017,bairro VILA FELIZ                                         2017,bairro EMBU 2017,bairro JARDIM FLORENCA                                    2017,bairro JARDIM CRISTINA 2017,bairro JD BUENOS AIRES                                    2017,bairro TINDIQUERA                                         2017,bairro IPE                                                2017,bairro BUTIATUMIRIM 2017,bairro AFONSO PENA 02                                     2017,bairro VILA OTILIA 2017,bairro JARDIM MONZA                                       2017,bairro FERVIDA                                            2017,bairro QUISSISAMA                                         2017,bairro JARDIM RIO NEGRO 2017,bairro SITIO SIMON                                        2017,bairro CAMPINA DA BARRA                                   2017,bairro BOMFIN                                             2017,bairro VILA UNIAO                                         2017,bairro JARDIM CAMPO ALTO                                  2017,bairro ARRUDA 2017,bairro VILA ALTO PINHEIROS                                2017,bairro MAUA 2017,bairro VILA DAS PALMEIRAS                                 2018,bairro COLONIA SAO VENANCIO 2018,bairro JD IZAURA                                          2018,bairro DOM PEDRO                                          2018,bairro WEISPOLIS 2018,bairro CAPIVARI                                           2018,bairro RIO VERDE                                          2018,bairro RIO VERDE                                          2017,bairro MARACANA                                           2018,bairro MARACANA                                           2017,bairro JARDIM PINHAIS                                     2018,bairro PARQUE DA FONTE 2018,bairro JARDIM AMERICA 2018,bairro EUCALIPTUS                                         2018,bairro JARDIM HIGIENOPOLIS 2018,bairro BOICININGA 2018,bairro BAIRRO FERRARI                                     2018,bairro TRANQUEIRA                                         2018,bairro VL. MARIA ANTONIETA                                2018,bairro PLANTA KARLA                                       2018,bairro JARDIM CURITIBA                                    2018,bairro JARDIM GUARAITUBA.                                 2018,bairro JARDIM GUARAITUBA.                                 2017,bairro GRAMADO                                            2018,bairro THOMAZ COELHO                                      2018,bairro STO ANTONIO 2019,bairro ALTO DA GLORIA                                     2019,bairro COSTEIRA                                           2019,bairro COSTEIRA                                           2018,bairro COSTEIRA                                           2017,bairro PINEVILLE                                          2019,bairro VILA DAVID ANTONIO 2019,bairro OUTROS 2019,bairro OUTROS 2017,bairro GUATUPE                                            2019,bairro GUATUPE                                            2018,bairro BATEL                                              2019,bairro BATEL                                              2018,bairro BATEL                                              2017,bairro JARDIM ISAURA                                      2019,bairro JARDIM COLUMBIA                                    2019,bairro JARDIM MONTE KEMEL 2019,bairro VENEZA 2019,bairro VENEZA 2018,bairro VENEZA 2017,bairro BORDA DO CAMPO                                     2019,bairro JARDIM CLAUDIA                                     2019,bairro JARDIM BOTANICO                                    2019,bairro JARDIM BOTANICO                                    2018,bairro JARDIM BOTANICO                                    2017,bairro CABRAL                                             2019,bairro CABRAL                                             2018,bairro SANTA TEREZA                                       2019,bairro IRIRIU                                             2019,bairro ALEIXO 2019,bairro GABIROBAL 2019,bairro BOA VISTA 2019,bairro CAMPINA GDE DO SUL                                 2019,bairro JD GRAMADO 2019,bairro 0THOMAZ COELHO                                     2019,bairro TARUMA                                             2019,bairro TARUMA                                             2018,bairro JARDIM BOA VISTA I                                 2019,bairro JARDIM APUCARANA                                   2019,bairro JARDIM APUCARANA                                   2018,bairro VILA  GRAZIELA                                     2019,bairro VILA  GRAZIELA                                     2017,bairro JARDIM BOA VISTA II 2019,bairro JARDIM IPE 2019,bairro VILA PLANTA TANGUA                                 2019,bairro VILA PLANTA TANGUA                                 2017,bairro RIO PEQUENO                                        2019,bairro BAIRRO CACHOEIRA                                   2019,bairro BAIRRO CACHOEIRA                                   2018,bairro BAIRRO CACHOEIRA                                   2017,bairro BOM PASTOR 2019,bairro BOM PASTOR 2017,bairro PALOMA 2019,bairro IGUACU 2019,bairro EUCALIPITUS                                        2019,bairro EUCALIPITUS                                        2018,bairro EUCALIPITUS                                        2017,bairro CRUZEIRO                                           2019,bairro OSASCO                                             2019,bairro OSASCO                                             2018,bairro PIRAQUARA                                          2019,bairro JARDIM AGUA BOA                                    2019,bairro ROCA GRANDE 2019,bairro ROCA GRANDE 2018,bairro ROCA GRANDE 2017,bairro JARDIM VEIZOPOLIS                                  2019,bairro VILA TORRES 2019,bairro JARDIM MENINO DEUS                                 2019,bairro JARDIM SANTA MONICA                                2019,bairro ZONA RURAL                                         2019,bairro JARDIM BOA VISTA                                   2019,bairro CRISTO REI                                         2019,bairro CRISTO REI                                         2017,bairro CASCATINHA                                         2019,bairro CASCATINHA                                         2017,bairro CENTRO CIVICO                                      2019,bairro FATIMA 2019,bairro VILA DONA FINA                                     2019,bairro VILA DONA FINA                                     2018,bairro SAO MARCOS                                         2019,bairro JARDIM KELI CRISTINA                               2019,bairro JARDIM KELI CRISTINA                               2018,bairro PLANTA VILA NOVA 2018,bairro PLANTA VILA NOVA 2017,bairro JARDIM BOM PASTOR 2018,bairro JARDIM NOVA VENEZA                                 2018,bairro PARQUE SAO JOAO 2018,bairro FAZENDA VELHA                                      2019,bairro FAZENDA VELHA                                      2018,bairro VILA IZABEL                                        2019,bairro VILA IZABEL                                        2018,bairro VILA IZABEL                                        2017,bairro FERRARIA                                           2019,bairro FERRARIA                                           2018,bairro ATUBA 1                                            2018,bairro SEMINARIO                                          2019,bairro SEMINARIO                                          2018,bairro JARDIM LORENZETE 2018,bairro FERRARIA CAMPO LARGO                               2019,bairro FERRARIA CAMPO LARGO                               2018,bairro TANGUA 2019,bairro TANGUA 2018,bairro PALMITAL 2018,bairro AGUAS BELAS                                        2018,bairro JARDIM ADRIANO                                     2018,bairro BAIRRO GUATUPE                                     2018,bairro MARIA ANTONIETA                                    2018,bairro MARIA ANTONIETA                                    2017,bairro ESTADOS 2019,bairro ESTADOS 2018,bairro CAMPINA DO SIQUEIRA                                2019,bairro CAMPINA DO SIQUEIRA                                2018,bairro ALTO DA RUA XV                                     2019,bairro ALTO DA RUA XV                                     2018,bairro ALTO DA RUA XV                                     2017,bairro TABOAO                                             2019,bairro TABOAO                                             2018,bairro TABOAO                                             2017,bairro ALTO TARUMA 2019,bairro ALTO TARUMA 2018,bairro PICARRAS 2018,bairro CIDADE JARDIM                                      2019,bairro CIDADE JARDIM                                      2018,bairro BLANCO POMBO                                       2018,bairro PLANTA BOSQUE CENTENARIO 2018,bairro SAO LOURENCO                                       2019,bairro SAO LOURENCO                                       2018,bairro SAO LOURENCO                                       2017,bairro JD. WEISSOPOLIS                                    2018,bairro SAO SEBASTIAO 2019,bairro SAO SEBASTIAO 2018,bairro SAO SEBASTIAO 2017,bairro GUARANI                                            2018,bairro GUARANI                                            2017,bairro GRALHA AZUL                                        2019,bairro GRALHA AZUL                                        2018,bairro GRALHA AZUL                                        2017,bairro JARDIM KARLA 2018,bairro RIVIERA                                            2019,bairro RIVIERA                                            2018,bairro ROSEIRA                                            2018,bairro JARDIM GRAMADOS                                    2018,bairro STA TEREZINHA                                      2019,bairro STA TEREZINHA                                      2018,bairro NACOES 1                                           2018,bairro ALTO DA CRUZ  II 2018,bairro ALTO DA CRUZ  II 2017,bairro SAO JOAO                                           2019,bairro SAO JOAO                                           2018,bairro SAO JOAO                                           2017,bairro JARDIM AMELIA 2018,bairro VILA GILCY                                         2018,bairro DEL REY 2018,bairro SAO MIGUEL                                         2019,bairro SAO MIGUEL                                         2018,bairro SAO MIGUEL                                         2017,bairro BONFIM                                             2018,bairro SAO FRANCISCO                                      2019,bairro SAO FRANCISCO                                      2018,bairro SAO FRANCISCO                                      2017,bairro TINGUI                                             2019,bairro TINGUI                                             2018,bairro TINGUI                                             2017,bairro SAO DIMAS                                          2018,bairro SAO DIMAS                                          2017,bairro MERCES                                             2019,bairro MERCES                                             2018,bairro MERCES                                             2017,bairro LAMENHA GRANDE                                     2019,bairro LAMENHA GRANDE                                     2018,bairro NACOES                                             2019,bairro NACOES                                             2018,bairro NACOES                                             2017,bairro CAPELA VELHA                                       2019,bairro CAPELA VELHA                                       2018,bairro ORLEANS                                            2019,bairro ORLEANS                                            2018,bairro GUARITUBA 2019,bairro GUARITUBA 2018,bairro MONZA 2018,bairro MONZA 2017,bairro CAPAO DA IMBUIA 2019,bairro CAPAO DA IMBUIA 2018,bairro CAPAO DA IMBUIA 2017,bairro VILA BOM JESUS 2018,bairro BUTIATUVINHA 2019,bairro BUTIATUVINHA 2018,bairro BUTIATUVINHA 2017,bairro WEISSOPOLIS 2018,bairro WEISSOPOLIS 2017,bairro CAMPO PEQUENO                                      2018,bairro CAMPO PEQUENO                                      2017,bairro VILA BANCARIA                                      2018,bairro PRADO VELHO                                        2019,bairro PRADO VELHO                                        2018,bairro PRADO VELHO                                        2017,bairro HUGO LANGE                                         2017,bairro JUVEVE                                             2019,bairro JUVEVE                                             2018,bairro JUVEVE                                             2017,bairro LINDOIA                                            2019,bairro LINDOIA                                            2018,bairro LINDOIA                                            2017,bairro OUTROS                                             2018,bairro OUTROS                                             2017,bairro PORTAO                                             2019,bairro PORTAO                                             2018,bairro PORTAO                                             2017,bairro PAROLIN                                            2019,bairro PAROLIN                                            2018,bairro PAROLIN                                            2017,bairro AGUA VERDE 2019,bairro AGUA VERDE 2018,bairro AGUA VERDE 2017,bairro SANTO INACIO                                       2019,bairro SANTO INACIO                                       2018,bairro SANTO INACIO                                       2017,bairro FANNY                                              2019,bairro FANNY                                              2018,bairro FANNY                                              2017,bairro CAXIMBA                                            2019,bairro CAXIMBA                                            2018,bairro CAXIMBA                                            2017,bairro S.GABRIEL                                          2019,bairro S.GABRIEL                                          2018,bairro S.GABRIEL                                          2017,bairro BIGORRILHO 2019,bairro BIGORRILHO 2018,bairro BIGORRILHO 2017,bairro GANCHINHO                                          2019,bairro GANCHINHO                                          2018,bairro GANCHINHO                                          2017,bairro CENTRO                                             2019,bairro CENTRO                                             2018,bairro CENTRO                                             2017,bairro HAUER                                              2019,bairro HAUER                                              2018,bairro HAUER                                              2017,bairro AUGUSTA                                            2019,bairro AUGUSTA                                            2018,bairro AUGUSTA                                            2017,bairro GUARAITUBA                                         2019,bairro GUARAITUBA                                         2018,bairro GUARAITUBA                                         2017,bairro REBOUCAS                                           2019,bairro REBOUCAS                                           2018,bairro REBOUCAS                                           2017,bairro MOSSUNGUE                                          2019,bairro MOSSUNGUE                                          2018,bairro MOSSUNGUE                                          2017,bairro XAXIM                                              2019,bairro XAXIM                                              2018,bairro XAXIM                                              2017,bairro CAPINZAL                                           2017,bairro SANTA TEREZINHA                                    2019,bairro SANTA TEREZINHA                                    2018,bairro SANTA TEREZINHA                                    2017,bairro JAR.EUCALIPTOS                                     2017,bairro SANTA FELICIDADE 2019,bairro SANTA FELICIDADE 2018,bairro SANTA FELICIDADE 2017,bairro ABRANCHES                                          2019,bairro ABRANCHES                                          2018,bairro ABRANCHES                                          2017,bairro FAZENDINHA 2019,bairro FAZENDINHA 2018,bairro FAZENDINHA 2017,bairro NAO INFORMADO 2019,bairro NAO INFORMADO 2018,bairro NAO INFORMADO 2017,bairro IGUACU                                             2019,bairro IGUACU                                             2018,bairro IGUACU                                             2017,bairro BAIRRO ALTO 2019,bairro BAIRRO ALTO 2018,bairro BAIRRO ALTO 2017,bairro SANTA QUITERIA                                     2019,bairro SANTA QUITERIA                                     2018,bairro SANTA QUITERIA                                     2017,bairro JARDIM DAS AMERICAS                                2019,bairro JARDIM DAS AMERICAS                                2018,bairro JARDIM DAS AMERICAS                                2017,bairro SAO BRAZ                                           2019,bairro SAO BRAZ                                           2018,bairro SAO BRAZ                                           2017,bairro BOA VISTA                                          2019,bairro BOA VISTA                                          2018,bairro BOA VISTA                                          2017,bairro GUABIROTUBA 2019,bairro GUABIROTUBA 2018,bairro GUABIROTUBA 2017,bairro TATUQUARA                                          2019,bairro TATUQUARA                                          2018,bairro TATUQUARA                                          2017,bairro ATUBA                                              2019,bairro ATUBA                                              2018,bairro ATUBA                                              2017,bairro JARDIM MONTE SANTO 2019,bairro JARDIM MONTE SANTO 2017,bairro BOM RETIRO                                         2019,bairro BOM RETIRO                                         2018,bairro BOM RETIRO                                         2017,bairro PILARZINHO 2019,bairro PILARZINHO 2018,bairro PILARZINHO 2017,bairro CENTRO 2019,bairro CENTRO 2018,bairro CENTRO 2017,bairro UBERABA 2019,bairro UBERABA 2018,bairro UBERABA 2017,bairro NOVO MUNDO 2019,bairro NOVO MUNDO 2018,bairro NOVO MUNDO 2017,bairro CAMPO COMPRIDO                                     2019,bairro CAMPO COMPRIDO                                     2018,bairro CAMPO COMPRIDO                                     2017,bairro CAJURU 2019,bairro CAJURU 2018,bairro CAJURU 2017,bairro BARREIRINHA                                        2019,bairro BARREIRINHA                                        2018,bairro BARREIRINHA                                        2017,bairro BAIRRO NAO INFORMADO 2019,bairro BAIRRO NAO INFORMADO 2018,bairro BAIRRO NAO INFORMADO 2017,bairro BACACHERI 2019,bairro BACACHERI 2018,bairro BACACHERI 2017,bairro VISTA ALEGRE                                       2019,bairro VISTA ALEGRE                                       2018,bairro VISTA ALEGRE                                       2017,bairro SANTA CANDIDA                                      2019,bairro SANTA CANDIDA                                      2018,bairro SANTA CANDIDA                                      2017,bairro BAIRRO NAO INFORMADO                               2019,bairro BAIRRO NAO INFORMADO                               2018,bairro BAIRRO NAO INFORMADO                               2017,bairro UMBARA 2019,bairro UMBARA 2018,bairro UMBARA 2017,bairro BALNEARIO                                          2017,bairro CIDADE INDUSTRIAL 2019,bairro CIDADE INDUSTRIAL 2018,bairro CIDADE INDUSTRIAL 2017,bairro SAO GABRIEL                                        2018,bairro SAO GABRIEL                                        2017,bairro BOQUEIRAO                                          2019,bairro BOQUEIRAO                                          2018,bairro BOQUEIRAO                                          2017,bairro GUAIRA 2019,bairro GUAIRA 2018,bairro GUAIRA 2017,bairro CAPAO RASO 2019,bairro CAPAO RASO 2018,bairro CAPAO RASO 2017,bairro EUCALIPTOS                                         2019,bairro EUCALIPTOS                                         2018,bairro EUCALIPTOS                                         2017,bairro VARGEM GRANDE                                      2018,bairro VARGEM GRANDE                                      2017,bairro ALTO BOQUEIRAO 2019,bairro ALTO BOQUEIRAO 2018,bairro ALTO BOQUEIRAO 2017,bairro CACHOEIRA                                          2019,bairro CACHOEIRA                                          2018,bairro CACHOEIRA                                          2017,bairro AHU                                                2019,bairro AHU                                                2018,bairro AHU                                                2017,bairro SITIO CERCADO 2019,bairro SITIO CERCADO 2018,bairro SITIO CERCADO 2017,bairro CAMPO DE SANTANA                                   2019,bairro CAMPO DE SANTANA                                   2018,bairro CAMPO DE SANTANA                                   2017,bairro PINHEIRINHO                                        2019,bairro PINHEIRINHO                                        2018,bairro PINHEIRINHO                                        2017
1,,,,,1.0,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,2.0,,,1.0,,,2.0,,,1.0,1.0,3.0,17.0,22,20.0,24,20.0,41.0,,,3.0,3.0,3.0,4.0,10.0,8.0,6.0,,2.0,2.0,38,31,49.0,,,,1.0,2.0,,1.0,2.0,,,,51,42,60.0,,,,,,,,,,51,44,64.0,,,,,,1.0,,,,,,,,,5.0,12.0,,,,51,39,51.0,,,,1.0,,1.0,,2.0,50,43,62.0,,,2.0,8.0,7.0,19.0,28,23,29.0,15.0,14.0,14.0,,,,,,,,,2.0,,,,,,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,4.0,,,2.0,,,,,,2.0,,2.0,,,,,,,,,2.0,,,,,,,,,2.0,,1.0,,1.0,,2.0,1.0,,,1.0,,,1.0,,2.0,,,,7.0,3.0,,,,,1.0,,1.0,,,,,,1.0,4.0,,,,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,4.0,2.0,4.0,,,,,,,,,,2.0,,,,,3.0,2.0,1.0,4.0,5.0,,,1.0,2.0,4.0,,,,1.0,1.0,,2.0,2.0,,1.0,,,,,,2.0,2.0,1.0,,,1.0,1.0,6.0,,5.0,3.0,12.0,,,3.0,1.0,8.0,,1.0,,5.0,5.0,,1.0,,,,,3.0,2.0,1.0,,,2.0,,,,5.0,4.0,6.0,3.0,2.0,4.0,3.0,5.0,4.0
2,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,3.0,1.0,2.0,9.0,,,3.0,,10.0,12,7.0,29,35.0,21.0,,1.0,2.0,7.0,7.0,,5.0,12.0,3.0,1.0,2.0,,30,42,24.0,,,2.0,,,3.0,1.0,,1.0,2.0,,37,61,29.0,,1.0,,,,1.0,,3.0,,43,60,28.0,,1.0,,,,,1.0,,,,,3.0,,2.0,2.0,2.0,2.0,2.0,,38,56,27.0,,1.0,,,,,6.0,,43,57,29.0,,,,9.0,14.0,6.0,24,38,18.0,10.0,12.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,3.0,1.0,,,,,,,,,,,,1.0,,1.0,,2.0,,,,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,3.0,2.0,8.0,,,,,,,,,,,1.0,,,,,1.0,,,11.0,,1.0,,1.0,,9.0,,,1.0,,2.0,1.0,,,,,,,,,2.0,4.0,,,1.0,5.0,1.0,,,13.0,8.0,2.0,,,5.0,4.0,1.0,1.0,1.0,,5.0,9.0,3.0,,,2.0,,,1.0,2.0,1.0,,,,,,,4.0,3.0,,,,2.0,4.0,4.0,3.0
3,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,2.0,4,2.0,3,2.0,4.0,,,,,,,2.0,,1.0,,,1.0,4,6,5.0,,,,1.0,,,,,1.0,,,5,5,7.0,,,,,,,,,,6,6,7.0,,,,,,,,,,,,,,1.0,,,,,,5,6,7.0,,,,,,,,,6,6,7.0,1.0,,,,2.0,1.0,4,2,3.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,3.0,1.0,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,,,1.0,,,1.0,2,6.0,8,,1.0,,,,,,1.0,6.0,,4.0,,,,11,2,3.0,,,,,,,,,,,,17,2,8.0,,,,,,,,,,17,2,8.0,,,,,,,,,,,1.0,,,1.0,,,,,,15,2,8.0,,,,,,,,,17,2,8.0,,,,4.0,,,12,2,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,6.0,,2.0,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,3.0,,2.0,,,
